title_length,body_length,title_word_count,body_word_count,is_draft,commits_24h,commit_authors_24h,files_changed_24h,additions_24h,deletions_24h,total_changes_24h,changes_per_commit_24h,files_per_commit_24h,deletion_ratio_24h,has_commit_activity_24h,has_file_activity_24h,bottleneck_label
47,1117,5,136,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
47,606,7,78,0,3.0,1.0,60.0,3585.0,1070.0,4655.0,1551.6666666666667,20.0,0.229860365198711,1,1,0
63,932,9,118,0,1.0,1.0,5.0,28.0,2.0,30.0,30.0,5.0,0.0666666666666666,1,1,0
64,1510,12,210,0,1.0,1.0,1.0,6.0,4.0,10.0,10.0,1.0,0.4,1,1,1
74,4216,13,623,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
57,6525,5,853,0,4.0,1.0,65.0,3983.0,1015.0,4998.0,1249.5,16.25,0.2030812324929972,1,1,0
36,1047,6,143,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
103,3723,12,448,1,1.0,1.0,1.0,4.0,9.0,13.0,13.0,1.0,0.6923076923076923,1,1,1
44,1807,8,208,0,3.0,1.0,15.0,365.0,356.0,721.0,240.3333333333333,5.0,0.49375866851595,1,1,1
24,442,4,63,0,1.0,1.0,300.0,22462.0,6049.0,28511.0,28511.0,300.0,0.2121637262810844,1,1,0
50,831,6,104,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
61,3021,9,394,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
53,4427,8,544,0,1.0,1.0,83.0,4803.0,1778.0,6581.0,6581.0,83.0,0.2701717064275946,1,1,0
45,276,6,42,0,2.0,1.0,1.0,7.0,4.0,11.0,5.5,0.5,0.3636363636363636,1,1,0
51,814,8,110,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
40,0,6,0,0,2.0,1.0,91.0,5000.0,1823.0,6823.0,3411.5,45.5,0.2671845229371244,1,1,0
57,3247,9,530,0,5.0,1.0,357.0,20116.0,7492.0,27608.0,5521.6,71.4,0.2713706172124022,1,1,0
48,1017,6,140,0,3.0,1.0,318.0,20816.0,5431.0,26247.0,8749.0,106.0,0.2069188859679201,1,1,0
53,2395,7,340,1,1.0,1.0,2.0,2.0,7.0,9.0,9.0,2.0,0.7777777777777778,1,1,0
57,1745,7,258,0,8.0,1.0,205.0,11750.0,5002.0,16752.0,2094.0,25.625,0.2985912129894938,1,1,0
59,977,6,131,0,3.0,2.0,304.0,19166.0,5907.0,25073.0,8357.666666666666,101.33333333333331,0.2355920711522354,1,1,0
50,725,6,100,0,2.0,1.0,8.0,71.0,15.0,86.0,43.0,4.0,0.1744186046511628,1,1,0
81,3611,9,456,0,1.0,1.0,3.0,13.0,37.0,50.0,50.0,3.0,0.74,1,1,0
62,1866,10,210,1,1.0,1.0,3.0,74.0,42.0,116.0,116.0,3.0,0.3620689655172414,1,1,0
39,1137,6,159,0,1.0,1.0,16.0,908.0,146.0,1054.0,1054.0,16.0,0.1385199240986717,1,1,0
43,3271,5,452,0,12.0,1.0,311.0,16701.0,6486.0,23187.0,1932.25,25.916666666666668,0.2797257083710699,1,1,0
56,1623,9,205,0,1.0,1.0,1.0,4.0,4.0,8.0,8.0,1.0,0.5,1,1,1
40,2707,7,412,0,1.0,1.0,3.0,106.0,6.0,112.0,112.0,3.0,0.0535714285714285,1,1,0
68,400,9,51,0,1.0,1.0,3.0,6.0,138.0,144.0,144.0,3.0,0.9583333333333334,1,1,0
54,979,8,143,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
50,349,8,49,0,1.0,1.0,34.0,2242.0,1703.0,3945.0,3945.0,34.0,0.4316856780735107,1,1,1
66,2732,9,360,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
46,647,6,91,0,1.0,1.0,5.0,125.0,7.0,132.0,132.0,5.0,0.053030303030303,1,1,0
38,616,5,77,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
176,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
71,201,11,31,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
51,1204,6,169,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
48,492,5,68,0,1.0,1.0,2.0,77.0,17.0,94.0,94.0,2.0,0.1808510638297872,1,1,0
59,791,8,117,0,4.0,3.0,6.0,62.0,49.0,111.0,27.75,1.5,0.4414414414414414,1,1,0
67,235,10,37,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
50,764,7,114,0,1.0,1.0,1.0,3.0,1.0,4.0,4.0,1.0,0.25,1,1,0
45,548,7,79,0,3.0,1.0,9.0,293.0,69.0,362.0,120.66666666666669,3.0,0.1906077348066298,1,1,0
46,154,8,24,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
84,2275,10,244,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
7,343,2,49,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
48,403,5,55,0,2.0,1.0,8.0,145.0,55.0,200.0,100.0,4.0,0.275,1,1,0
43,714,7,101,0,2.0,1.0,2.0,38.0,4.0,42.0,21.0,1.0,0.0952380952380952,1,1,1
53,1151,8,166,0,2.0,1.0,5.0,36.0,5.0,41.0,20.5,2.5,0.1219512195121951,1,1,0
53,2560,8,369,0,1.0,1.0,1.0,7.0,4.0,11.0,11.0,1.0,0.3636363636363636,1,1,0
32,122,3,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
52,2314,7,329,0,2.0,1.0,4.0,1199.0,1199.0,2398.0,1199.0,2.0,0.5,1,1,0
51,9476,5,1074,1,1.0,1.0,6.0,15.0,12.0,27.0,27.0,6.0,0.4444444444444444,1,1,1
41,4223,5,571,0,1.0,1.0,300.0,15820.0,4730.0,20550.0,20550.0,300.0,0.2301703163017031,1,1,0
40,975,5,145,0,1.0,1.0,4.0,125.0,44.0,169.0,169.0,4.0,0.2603550295857988,1,1,0
38,1022,5,133,0,1.0,1.0,2.0,41.0,32.0,73.0,73.0,2.0,0.4383561643835616,1,1,0
49,1534,6,216,0,3.0,1.0,11.0,248.0,60.0,308.0,102.66666666666669,3.6666666666666665,0.1948051948051948,1,1,0
56,672,7,95,0,2.0,1.0,4.0,9.0,17.0,26.0,13.0,2.0,0.6538461538461539,1,1,0
52,969,8,134,1,1.0,1.0,4.0,218.0,7.0,225.0,225.0,4.0,0.0311111111111111,1,1,1
51,798,7,119,0,5.0,1.0,84.0,2597.0,2251.0,4848.0,969.6,16.8,0.4643151815181518,1,1,0
37,1399,4,167,0,3.0,1.0,37.0,948.0,322.0,1270.0,423.3333333333333,12.333333333333334,0.2535433070866141,1,1,0
78,343,11,49,0,7.0,1.0,7.0,43.0,23.0,66.0,9.428571428571429,1.0,0.3484848484848485,1,1,0
41,689,5,62,0,4.0,1.0,57.0,2271.0,2203.0,4474.0,1118.5,14.25,0.4924005364327224,1,1,0
48,789,6,115,0,4.0,2.0,359.0,17485.0,3531.0,21016.0,5254.0,89.75,0.1680148458317472,1,1,0
45,740,7,96,0,1.0,1.0,46.0,1622.0,2116.0,3738.0,3738.0,46.0,0.5660781166399144,1,1,0
50,414,5,58,0,1.0,1.0,1.0,20.0,20.0,40.0,40.0,1.0,0.5,1,1,1
35,310,5,41,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
66,4968,10,778,0,3.0,1.0,302.0,14517.0,4112.0,18629.0,6209.666666666667,100.66666666666669,0.2207311181491223,1,1,0
66,1526,10,176,0,4.0,1.0,224.0,12030.0,1890.0,13920.0,3480.0,56.0,0.1357758620689655,1,1,0
67,1461,11,210,0,3.0,1.0,189.0,9012.0,1701.0,10713.0,3571.0,63.0,0.1587790534864183,1,1,0
40,13,7,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
38,2123,6,268,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
37,924,6,124,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
41,736,4,96,0,6.0,1.0,451.0,27824.0,7996.0,35820.0,5970.0,75.16666666666667,0.2232272473478503,1,1,0
105,0,15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
80,2607,11,224,0,2.0,1.0,96.0,2945.0,549.0,3494.0,1747.0,48.0,0.1571265025758443,1,1,0
37,687,7,76,0,2.0,1.0,9.0,76.0,39.0,115.0,57.5,4.5,0.3391304347826087,1,1,0
41,1717,6,227,0,5.0,1.0,60.0,2028.0,1008.0,3036.0,607.2,12.0,0.3320158102766798,1,1,0
47,2914,6,446,0,2.0,1.0,16.0,296.0,43.0,339.0,169.5,8.0,0.1268436578171091,1,1,0
59,1103,7,163,0,19.0,1.0,14.0,1064.0,568.0,1632.0,85.89473684210526,0.7368421052631579,0.3480392156862745,1,1,0
42,472,8,69,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
46,1411,8,189,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
41,475,7,62,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
49,2623,7,361,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
64,2654,14,337,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
52,2686,8,349,0,1.0,1.0,2.0,8.0,9.0,17.0,17.0,2.0,0.5294117647058824,1,1,1
45,114,7,10,0,1.0,1.0,1.0,4.0,0.0,4.0,4.0,1.0,0.0,1,1,0
55,303,7,41,0,3.0,1.0,3.0,33.0,14.0,47.0,15.666666666666666,1.0,0.2978723404255319,1,1,0
60,7650,11,932,0,23.0,1.0,260.0,13477.0,6199.0,19676.0,855.4782608695652,11.304347826086955,0.3150538727383614,1,1,0
40,880,7,121,0,1.0,1.0,2.0,27.0,7.0,34.0,34.0,2.0,0.2058823529411764,1,1,0
87,5339,9,449,0,1.0,1.0,300.0,27378.0,6543.0,33921.0,33921.0,300.0,0.1928893605730963,1,1,0
36,106,5,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
69,2707,10,343,1,1.0,1.0,3.0,164.0,2.0,166.0,166.0,3.0,0.0120481927710843,1,1,0
34,523,6,54,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
52,2282,9,305,0,1.0,1.0,2.0,20.0,2.0,22.0,22.0,2.0,0.0909090909090909,1,1,1
83,1768,11,224,0,1.0,1.0,1.0,8.0,2.0,10.0,10.0,1.0,0.2,1,1,1
42,473,5,69,1,2.0,1.0,1.0,3.0,2.0,5.0,2.5,0.5,0.4,1,1,0
37,775,5,88,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
45,2410,7,311,1,3.0,2.0,312.0,30787.0,5980.0,36767.0,12255.666666666666,104.0,0.1626458508989039,1,1,0
37,165,5,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
52,601,8,75,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
53,2020,11,263,0,1.0,1.0,3.0,1.0,8.0,9.0,9.0,3.0,0.8888888888888888,1,1,0
57,0,10,0,0,4.0,1.0,146.0,4481.0,1684.0,6165.0,1541.25,36.5,0.2731549067315491,1,1,0
56,2005,10,263,0,1.0,1.0,2.0,2.0,7.0,9.0,9.0,2.0,0.7777777777777778,1,1,1
39,86,6,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
75,1126,9,155,0,6.0,1.0,177.0,5734.0,2341.0,8075.0,1345.8333333333333,29.5,0.289907120743034,1,1,0
55,2230,7,303,0,2.0,1.0,243.0,8941.0,1850.0,10791.0,5395.5,121.5,0.1714391622648503,1,1,0
46,224,7,38,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
57,424,6,47,0,2.0,1.0,2.0,64.0,1.0,65.0,32.5,1.0,0.0153846153846153,1,1,0
66,2920,8,421,0,2.0,1.0,5.0,71.0,12.0,83.0,41.5,2.5,0.144578313253012,1,1,0
36,1198,6,135,0,2.0,1.0,157.0,4927.0,1686.0,6613.0,3306.5,78.5,0.2549523665507334,1,1,0
53,848,6,86,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
40,547,5,58,0,3.0,2.0,150.0,8150.0,2719.0,10869.0,3623.0,50.0,0.2501610083724354,1,1,0
67,3180,13,452,0,2.0,1.0,6.0,99.0,63.0,162.0,81.0,3.0,0.3888888888888889,1,1,1
46,1801,5,203,0,3.0,1.0,4.0,289.0,185.0,474.0,158.0,1.3333333333333333,0.390295358649789,1,1,0
12,349,2,49,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
50,31,5,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
63,1378,9,194,0,1.0,1.0,2.0,8.0,14.0,22.0,22.0,2.0,0.6363636363636364,1,1,0
42,1095,7,147,0,3.0,1.0,10.0,241.0,62.0,303.0,101.0,3.333333333333333,0.2046204620462046,1,1,0
40,819,7,89,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
37,642,6,79,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
52,596,6,62,0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.5,1,1,0
70,2204,12,314,0,1.0,1.0,2.0,164.0,8.0,172.0,172.0,2.0,0.0465116279069767,1,1,0
83,3266,9,344,1,1.0,1.0,6.0,15.0,12.0,27.0,27.0,6.0,0.4444444444444444,1,1,1
57,3460,10,456,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
46,942,6,133,0,1.0,1.0,5.0,130.0,5.0,135.0,135.0,5.0,0.037037037037037,1,1,0
55,753,7,87,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
53,686,9,103,0,1.0,1.0,16.0,288.0,52.0,340.0,340.0,16.0,0.1529411764705882,1,1,0
57,723,7,99,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
43,587,6,72,0,1.0,1.0,2.0,50.0,0.0,50.0,50.0,2.0,0.0,1,1,0
88,1720,13,276,0,5.0,1.0,249.0,14122.0,7358.0,21480.0,4296.0,49.8,0.3425512104283054,1,1,0
46,798,7,120,0,1.0,1.0,64.0,2134.0,501.0,2635.0,2635.0,64.0,0.1901328273244781,1,1,0
44,1687,6,199,0,5.0,1.0,8.0,112.0,206.0,318.0,63.6,1.6,0.6477987421383647,1,1,0
48,405,6,50,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
59,2979,8,405,0,2.0,1.0,5.0,79.0,19.0,98.0,49.0,2.5,0.1938775510204081,1,1,0
62,840,10,120,0,2.0,1.0,97.0,3022.0,599.0,3621.0,1810.5,48.5,0.1654239160452913,1,1,0
66,2190,10,282,0,1.0,1.0,1.0,4.0,0.0,4.0,4.0,1.0,0.0,1,1,0
44,2484,6,308,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
44,363,7,56,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
37,1230,6,178,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
44,529,6,69,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
31,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
14,343,3,49,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
47,2432,5,350,0,3.0,1.0,7.0,112.0,28.0,140.0,46.66666666666666,2.333333333333333,0.2,1,1,0
52,3110,7,406,0,1.0,1.0,2.0,11.0,11.0,22.0,22.0,2.0,0.5,1,1,1
28,473,4,54,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
37,1065,6,149,0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.5,1,1,0
48,2489,8,284,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
51,992,6,139,1,3.0,1.0,6.0,461.0,40.0,501.0,167.0,2.0,0.0798403193612774,1,1,1
48,635,6,91,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
40,2095,7,300,0,1.0,1.0,7.0,156.0,16.0,172.0,172.0,7.0,0.0930232558139534,1,1,0
81,4161,9,449,0,5.0,2.0,18.0,224.0,497.0,721.0,144.2,3.6,0.6893203883495146,1,1,0
49,4036,9,614,0,1.0,1.0,6.0,242.0,118.0,360.0,360.0,6.0,0.3277777777777778,1,1,1
83,343,7,49,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
16,445,3,36,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
54,418,8,58,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
39,1114,5,138,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
48,370,5,44,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
61,1579,9,203,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
61,960,9,138,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
54,898,8,125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
49,960,8,126,0,2.0,1.0,4.0,188.0,4.0,192.0,96.0,2.0,0.0208333333333333,1,1,0
52,643,6,85,0,3.0,1.0,14.0,517.0,60.0,577.0,192.3333333333333,4.666666666666667,0.1039861351819757,1,1,0
59,5301,8,680,0,6.0,1.0,13.0,504.0,195.0,699.0,116.5,2.1666666666666665,0.278969957081545,1,1,1
60,2800,9,246,0,1.0,1.0,2.0,97.0,3.0,100.0,100.0,2.0,0.03,1,1,0
58,167,8,24,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
61,168,8,17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
49,242,8,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
35,180,3,29,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
61,3344,9,283,0,3.0,1.0,6.0,178.0,24.0,202.0,67.33333333333333,2.0,0.1188118811881188,1,1,0
48,637,6,86,0,2.0,1.0,3.0,13.0,2.0,15.0,7.5,1.5,0.1333333333333333,1,1,0
81,6579,9,726,1,1.0,1.0,6.0,15.0,13.0,28.0,28.0,6.0,0.4642857142857143,1,1,1
59,161,10,25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
57,364,6,44,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
46,645,6,88,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
31,111,3,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
30,397,4,51,0,1.0,1.0,104.0,4637.0,655.0,5292.0,5292.0,104.0,0.123771730914588,1,1,0
27,212,4,25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
46,611,7,92,0,1.0,1.0,2.0,11.0,6.0,17.0,17.0,2.0,0.3529411764705882,1,1,0
35,618,6,97,0,3.0,1.0,88.0,14315.0,516.0,14831.0,4943.666666666667,29.33333333333333,0.0347919897511968,1,1,0
40,1199,6,144,0,1.0,1.0,4.0,30.0,9.0,39.0,39.0,4.0,0.2307692307692307,1,1,1
46,2618,7,228,0,2.0,1.0,3.0,33.0,2.0,35.0,17.5,1.5,0.0571428571428571,1,1,0
36,397,6,51,0,2.0,1.0,1.0,2.0,12.0,14.0,7.0,0.5,0.8571428571428571,1,1,0
58,3696,7,465,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
35,949,5,132,0,1.0,1.0,2.0,5.0,2.0,7.0,7.0,2.0,0.2857142857142857,1,1,0
31,761,6,107,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
44,375,7,60,0,1.0,1.0,2.0,1.0,6.0,7.0,7.0,2.0,0.8571428571428571,1,1,0
55,773,9,112,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
49,4639,7,644,0,1.0,1.0,2.0,89.0,19.0,108.0,108.0,2.0,0.1759259259259259,1,1,0
49,678,6,99,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
50,904,7,118,0,2.0,1.0,44.0,2952.0,281.0,3233.0,1616.5,22.0,0.0869161769254562,1,1,0
36,1502,4,168,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
46,193,7,29,0,5.0,1.0,72.0,3850.0,531.0,4381.0,876.2,14.4,0.1212052042912577,1,1,0
53,347,7,59,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
35,518,5,73,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
53,600,8,71,0,2.0,1.0,2.0,172.0,16.0,188.0,94.0,1.0,0.0851063829787234,1,1,0
37,713,6,104,0,3.0,1.0,4.0,138.0,108.0,246.0,82.0,1.3333333333333333,0.4390243902439024,1,1,0
47,2012,6,263,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
72,3275,9,283,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
88,13935,7,710,0,1.0,1.0,2.0,6.0,6.0,12.0,12.0,2.0,0.5,1,1,1
39,349,5,49,0,3.0,1.0,94.0,4388.0,609.0,4997.0,1665.6666666666667,31.33333333333333,0.1218731238743246,1,1,0
44,1303,7,173,0,22.0,1.0,73.0,2785.0,875.0,3660.0,166.36363636363637,3.3181818181818183,0.2390710382513661,1,1,0
50,253,6,34,0,1.0,1.0,3.0,3.0,3.0,6.0,6.0,3.0,0.5,1,1,0
111,10045,12,1479,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
33,271,5,38,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
65,349,10,49,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
51,505,8,69,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
47,417,6,61,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
68,953,8,112,0,1.0,1.0,300.0,21249.0,4884.0,26133.0,26133.0,300.0,0.1868901389048329,1,1,1
79,823,10,108,0,2.0,1.0,531.0,30020.0,7137.0,37157.0,18578.5,265.5,0.1920768630406114,1,1,1
71,2220,12,378,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
65,2628,11,445,0,1.0,1.0,4.0,31.0,79.0,110.0,110.0,4.0,0.7181818181818181,1,1,0
40,132,5,20,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
66,1077,9,144,0,6.0,1.0,60.0,2368.0,1602.0,3970.0,661.6666666666666,10.0,0.4035264483627204,1,1,0
67,975,10,128,0,1.0,1.0,3.0,68.0,24.0,92.0,92.0,3.0,0.2608695652173913,1,1,0
41,614,5,59,0,5.0,1.0,164.0,14727.0,3930.0,18657.0,3731.4,32.8,0.2106447981990673,1,1,1
44,2791,6,369,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
36,712,6,104,0,1.0,1.0,2.0,17.0,3.0,20.0,20.0,2.0,0.15,1,1,1
38,342,6,17,0,1.0,1.0,2.0,6.0,1.0,7.0,7.0,2.0,0.1428571428571428,1,1,0
67,1706,9,199,0,4.0,1.0,11.0,91.0,44.0,135.0,33.75,2.75,0.3259259259259259,1,1,0
43,2934,7,355,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
60,1491,7,203,0,6.0,1.0,323.0,24730.0,6260.0,30990.0,5165.0,53.833333333333336,0.202000645369474,1,1,0
47,406,7,51,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
44,465,7,59,0,1.0,1.0,1.0,15.0,8.0,23.0,23.0,1.0,0.3478260869565217,1,1,0
59,3141,9,449,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
35,62,4,9,0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,0.3333333333333333,1,1,0
79,1935,9,249,0,2.0,1.0,94.0,1884.0,1072.0,2956.0,1478.0,47.0,0.3626522327469553,1,1,1
56,3474,8,471,0,1.0,1.0,4.0,77.0,16.0,93.0,93.0,4.0,0.1720430107526881,1,1,0
58,8279,11,1246,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
43,1875,6,264,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
49,676,7,75,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
40,204,6,23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
40,7277,7,936,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
67,4792,10,651,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
105,2500,15,325,0,1.0,1.0,2.0,74.0,72.0,146.0,146.0,2.0,0.4931506849315068,1,1,0
64,1698,10,250,0,4.0,1.0,2.0,31.0,9.0,40.0,10.0,0.5,0.225,1,1,0
33,386,5,60,0,1.0,1.0,8.0,17.0,14.0,31.0,31.0,8.0,0.4516129032258064,1,1,0
51,1025,6,133,0,1.0,1.0,2.0,8.0,4.0,12.0,12.0,2.0,0.3333333333333333,1,1,0
39,796,6,102,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
45,1921,7,265,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
39,3439,5,649,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
63,745,8,113,0,1.0,1.0,2.0,49.0,15.0,64.0,64.0,2.0,0.234375,1,1,0
44,1108,6,163,0,2.0,1.0,5.0,53.0,22.0,75.0,37.5,2.5,0.2933333333333333,1,1,0
57,893,8,118,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
49,994,7,126,0,1.0,1.0,2.0,31.0,1.0,32.0,32.0,2.0,0.03125,1,1,0
94,1425,15,230,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
45,63,7,6,0,2.0,1.0,178.0,7506.0,2029.0,9535.0,4767.5,89.0,0.2127949659150498,1,1,0
