pr_number,commits_count,commit_authors,files_changed,additions,deletions,total_changes,max_file_changes,avg_file_changes,files_added,files_modified,files_removed,files_renamed,deletion_ratio,changes_per_commit,files_per_commit,developers_involved
325613,4,1,2.0,599.0,40.0,639.0,377.0,127.8,1.0,4.0,0.0,0.0,0.06259780907668232,159.75,0.5,1
325614,1,1,9.0,176.0,103.0,279.0,111.0,31.0,0.0,9.0,0.0,0.0,0.36917562724014336,279.0,9.0,1
325622,1,1,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1
325624,1,1,1.0,11.0,8.0,19.0,19.0,19.0,0.0,1.0,0.0,0.0,0.42105263157894735,19.0,1.0,1
325625,1,1,1.0,6.0,6.0,12.0,12.0,12.0,0.0,1.0,0.0,0.0,0.5,12.0,1.0,1
325626,1,1,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1
325628,1,1,2.0,0.0,111.0,111.0,110.0,55.5,0.0,1.0,1.0,0.0,1.0,111.0,2.0,1
325629,2,1,4.0,4.0,3.0,7.0,2.0,1.75,0.0,4.0,0.0,0.0,0.42857142857142855,3.5,2.0,1
325632,2,1,1.0,5.0,4.0,9.0,5.0,4.5,0.0,2.0,0.0,0.0,0.4444444444444444,4.5,0.5,1
325636,1,1,1.0,8.0,11.0,19.0,19.0,19.0,0.0,1.0,0.0,0.0,0.5789473684210527,19.0,1.0,1
325637,1,1,1.0,0.0,6.0,6.0,6.0,6.0,0.0,1.0,0.0,0.0,1.0,6.0,1.0,1
325638,1,1,1.0,0.0,6.0,6.0,6.0,6.0,0.0,1.0,0.0,0.0,1.0,6.0,1.0,1
325640,2,1,64.0,1108.0,962.0,2070.0,175.0,32.34375,4.0,58.0,2.0,0.0,0.4647342995169082,1035.0,32.0,1
325641,1,1,1.0,7.0,8.0,15.0,15.0,15.0,0.0,1.0,0.0,0.0,0.5333333333333333,15.0,1.0,1
325646,1,1,1.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.5,2.0,1.0,1
325649,1,1,1.0,12.0,1.0,13.0,13.0,13.0,0.0,1.0,0.0,0.0,0.07692307692307693,13.0,1.0,1
325654,4,1,301.0,21814.0,5023.0,26837.0,2700.0,88.57095709570957,71.0,224.0,7.0,1.0,0.18716697097291055,6709.25,75.25,1
325659,3,1,35.0,1622.0,193.0,1815.0,182.0,47.76315789473684,3.0,35.0,0.0,0.0,0.10633608815426997,605.0,11.666666666666666,1
325674,1,1,1.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.5,2.0,1.0,1
325676,2,1,8.0,148.0,474.0,622.0,236.0,77.75,1.0,7.0,0.0,0.0,0.7620578778135049,311.0,4.0,1
325678,1,1,1.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.5,2.0,1.0,1
325679,7,1,383.0,15588.0,4374.0,19962.0,1255.0,49.780548628428924,36.0,362.0,1.0,2.0,0.21911632100991885,2851.714285714286,54.714285714285715,1
325680,2,1,1.0,47.0,12.0,59.0,49.0,29.5,0.0,2.0,0.0,0.0,0.2033898305084746,29.5,0.5,1
325681,3,1,45.0,2102.0,302.0,2404.0,559.0,52.26086956521739,4.0,41.0,1.0,0.0,0.12562396006655574,801.3333333333334,15.0,1
325682,1,1,1.0,12.0,1.0,13.0,13.0,13.0,0.0,1.0,0.0,0.0,0.07692307692307693,13.0,1.0,1
325683,1,1,2.0,105.0,25.0,130.0,97.0,65.0,0.0,2.0,0.0,0.0,0.19230769230769232,130.0,2.0,1
325685,1,1,1.0,9.0,0.0,9.0,9.0,9.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,1
325687,2,2,2.0,98.0,9.0,107.0,83.0,53.5,0.0,2.0,0.0,0.0,0.08411214953271028,53.5,1.0,2
325689,1,1,1.0,3.0,3.0,6.0,6.0,6.0,0.0,1.0,0.0,0.0,0.5,6.0,1.0,1
325690,1,1,1.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.5,2.0,1.0,1
325691,2,1,92.0,5001.0,2454.0,7455.0,832.0,80.16129032258064,9.0,82.0,1.0,1.0,0.3291750503018109,3727.5,46.0,1
325693,1,1,4.0,10.0,10.0,20.0,8.0,5.0,0.0,4.0,0.0,0.0,0.5,20.0,4.0,1
325695,1,1,4.0,7.0,6.0,13.0,5.0,3.25,0.0,4.0,0.0,0.0,0.46153846153846156,13.0,4.0,1
325697,3,1,73.0,3207.0,2508.0,5715.0,934.0,78.28767123287672,5.0,65.0,2.0,1.0,0.4388451443569554,1905.0,24.333333333333332,1
325698,2,1,8.0,125.0,29.0,154.0,44.0,11.846153846153847,0.0,13.0,0.0,0.0,0.18831168831168832,77.0,4.0,1
325699,2,1,1.0,23.0,2.0,25.0,21.0,12.5,0.0,2.0,0.0,0.0,0.08,12.5,0.5,1
325701,1,1,5.0,40.0,92.0,132.0,87.0,26.4,0.0,5.0,0.0,0.0,0.696969696969697,132.0,5.0,1
325702,2,1,2.0,79.0,2.0,81.0,72.0,40.5,0.0,2.0,0.0,0.0,0.024691358024691357,40.5,1.0,1
325706,1,1,1.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.5,2.0,1.0,1
325707,2,2,4.0,14.0,14.0,28.0,8.0,4.666666666666667,0.0,6.0,0.0,0.0,0.5,14.0,2.0,2
325710,2,1,1.0,19.0,5.0,24.0,13.0,12.0,0.0,2.0,0.0,0.0,0.20833333333333334,12.0,0.5,1
325712,5,1,4.0,260.0,196.0,456.0,165.0,76.0,1.0,4.0,0.0,1.0,0.4298245614035088,91.2,0.8,1
325713,1,1,2.0,94.0,3.0,97.0,76.0,48.5,0.0,2.0,0.0,0.0,0.030927835051546393,97.0,2.0,1
325714,1,1,4.0,610.0,152.0,762.0,309.0,190.5,2.0,2.0,0.0,0.0,0.1994750656167979,762.0,4.0,1
325716,2,1,3.0,163.0,86.0,249.0,136.0,49.8,0.0,5.0,0.0,0.0,0.3453815261044177,124.5,1.5,1
325718,1,1,8.0,194.0,31.0,225.0,121.0,28.125,0.0,8.0,0.0,0.0,0.13777777777777778,225.0,8.0,1
325719,1,1,7.0,164.0,30.0,194.0,96.0,27.714285714285715,0.0,7.0,0.0,0.0,0.15463917525773196,194.0,7.0,1
325723,1,1,1.0,14.0,0.0,14.0,14.0,14.0,0.0,1.0,0.0,0.0,0.0,14.0,1.0,1
325724,2,1,3.0,130.0,5.0,135.0,78.0,33.75,0.0,4.0,0.0,0.0,0.037037037037037035,67.5,1.5,1
325725,5,1,442.0,33530.0,5476.0,39006.0,13437.0,79.76687116564418,35.0,450.0,2.0,2.0,0.1403886581551556,7801.2,88.4,1
325726,5,1,9.0,300.0,151.0,451.0,53.0,21.476190476190474,0.0,21.0,0.0,0.0,0.3348115299334812,90.2,1.8,1
325733,1,1,2.0,95.0,0.0,95.0,91.0,47.5,1.0,1.0,0.0,0.0,0.0,95.0,2.0,1
325737,5,1,8.0,288.0,322.0,610.0,130.0,61.0,0.0,10.0,0.0,0.0,0.5278688524590164,122.0,1.6,1
325741,3,1,1.0,5.0,3.0,8.0,5.0,2.6666666666666665,0.0,3.0,0.0,0.0,0.375,2.6666666666666665,0.3333333333333333,1
325746,2,1,4.0,102.0,6.0,108.0,58.0,21.6,0.0,5.0,0.0,0.0,0.05555555555555555,54.0,2.0,1
325749,3,1,203.0,5445.0,1488.0,6933.0,354.0,33.81951219512195,4.0,201.0,0.0,0.0,0.21462570315880572,2311.0,67.66666666666667,1
325752,2,1,1.0,17.0,7.0,24.0,13.0,12.0,0.0,2.0,0.0,0.0,0.2916666666666667,12.0,0.5,1
325753,1,1,2.0,13.0,2.0,15.0,9.0,7.5,0.0,2.0,0.0,0.0,0.13333333333333333,15.0,2.0,1
325756,1,1,1.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.5,2.0,1.0,1
325757,14,1,733.0,44697.0,19919.0,64616.0,14687.0,78.227602905569,67.0,748.0,9.0,2.0,0.3082673022161694,4615.428571428572,52.357142857142854,1
325762,1,1,2.0,106.0,6.0,112.0,82.0,56.0,0.0,2.0,0.0,0.0,0.05357142857142857,112.0,2.0,1
325765,14,1,114.0,2941.0,897.0,3838.0,354.0,30.704,4.0,121.0,0.0,0.0,0.23371547681083898,274.14285714285717,8.142857142857142,1
325768,3,1,6.0,158.0,60.0,218.0,49.0,19.818181818181817,0.0,11.0,0.0,0.0,0.27522935779816515,72.66666666666667,2.0,1
325769,3,1,2.0,438.0,80.0,518.0,222.0,103.6,0.0,5.0,0.0,0.0,0.15444015444015444,172.66666666666666,0.6666666666666666,1
325772,1,1,1.0,78.0,67.0,145.0,145.0,145.0,0.0,1.0,0.0,0.0,0.46206896551724136,145.0,1.0,1
325774,1,1,13.0,462.0,52.0,514.0,240.0,39.53846153846154,3.0,10.0,0.0,0.0,0.10116731517509728,514.0,13.0,1
325777,2,1,29.0,2402.0,244.0,2646.0,564.0,85.35483870967742,6.0,25.0,0.0,0.0,0.09221466364323508,1323.0,14.5,1
325780,2,1,5.0,201.0,52.0,253.0,101.0,36.142857142857146,1.0,6.0,0.0,0.0,0.20553359683794467,126.5,2.5,1
325781,1,1,11.0,258.0,127.0,385.0,188.0,35.0,0.0,11.0,0.0,0.0,0.32987012987012987,385.0,11.0,1
325783,2,1,5.0,44.0,23.0,67.0,33.0,11.166666666666666,0.0,6.0,0.0,0.0,0.34328358208955223,33.5,2.5,1
325785,4,2,302.0,10471.0,1951.0,12422.0,585.0,40.99669966996699,27.0,275.0,0.0,1.0,0.15706005474158752,3105.5,75.5,2
325787,6,2,561.0,22930.0,4493.0,27423.0,863.0,45.029556650246306,66.0,537.0,4.0,2.0,0.16384057178281006,4570.5,93.5,2
325788,2,1,3.0,22.0,5.0,27.0,17.0,9.0,0.0,3.0,0.0,0.0,0.18518518518518517,13.5,1.5,1
325790,1,1,1.0,3.0,3.0,6.0,6.0,6.0,0.0,1.0,0.0,0.0,0.5,6.0,1.0,1
325791,7,2,549.0,22585.0,3524.0,26109.0,863.0,44.47870528109029,64.0,522.0,0.0,1.0,0.1349726148071546,3729.8571428571427,78.42857142857143,2
325792,5,1,149.0,4654.0,1081.0,5735.0,331.0,38.233333333333334,5.0,145.0,0.0,0.0,0.1884917175239756,1147.0,29.8,1
325793,1,1,1.0,2.0,17.0,19.0,19.0,19.0,0.0,1.0,0.0,0.0,0.8947368421052632,19.0,1.0,1
325794,1,1,1.0,13.0,6.0,19.0,19.0,19.0,0.0,1.0,0.0,0.0,0.3157894736842105,19.0,1.0,1
325797,1,1,2.0,5.0,0.0,5.0,4.0,2.5,0.0,2.0,0.0,0.0,0.0,5.0,2.0,1
325799,1,1,1.0,6.0,2.0,8.0,8.0,8.0,0.0,1.0,0.0,0.0,0.25,8.0,1.0,1
325801,3,1,244.0,9428.0,2068.0,11496.0,717.0,46.73170731707317,13.0,233.0,0.0,0.0,0.17988865692414752,3832.0,81.33333333333333,1
325804,6,1,13.0,530.0,32.0,562.0,159.0,37.46666666666667,1.0,14.0,0.0,0.0,0.05693950177935943,93.66666666666667,2.1666666666666665,1
325805,2,1,1.0,69.0,49.0,118.0,112.0,59.0,0.0,2.0,0.0,0.0,0.4152542372881356,59.0,0.5,1
325806,4,1,189.0,4733.0,1630.0,6363.0,354.0,32.63076923076923,5.0,188.0,2.0,0.0,0.25616847399025616,1590.75,47.25,1
325807,2,1,7.0,368.0,158.0,526.0,197.0,75.14285714285714,0.0,7.0,0.0,0.0,0.30038022813688214,263.0,3.5,1
325808,1,1,4.0,115.0,1.0,116.0,83.0,29.0,1.0,3.0,0.0,0.0,0.008620689655172414,116.0,4.0,1
325809,2,1,1.0,32.0,20.0,52.0,32.0,26.0,0.0,2.0,0.0,0.0,0.38461538461538464,26.0,0.5,1
325810,2,2,302.0,14357.0,2597.0,16954.0,4674.0,56.13907284768212,26.0,274.0,2.0,0.0,0.1531791907514451,8477.0,151.0,2
325813,2,1,4.0,316.0,6.0,322.0,93.0,53.666666666666664,0.0,6.0,0.0,0.0,0.018633540372670808,161.0,2.0,1
325815,25,1,17.0,2570.0,197.0,2767.0,257.0,53.21153846153846,1.0,51.0,0.0,0.0,0.07119624141669678,110.68,0.68,1
325816,1,1,6.0,182.0,60.0,242.0,115.0,40.333333333333336,0.0,6.0,0.0,0.0,0.24793388429752067,242.0,6.0,1
325818,1,1,2.0,2.0,2.0,4.0,2.0,2.0,0.0,2.0,0.0,0.0,0.5,4.0,2.0,1
325821,1,1,4.0,120.0,15.0,135.0,59.0,33.75,0.0,4.0,0.0,0.0,0.1111111111111111,135.0,4.0,1
325828,1,1,2.0,49.0,0.0,49.0,30.0,24.5,0.0,2.0,0.0,0.0,0.0,49.0,2.0,1
325831,1,1,1.0,2.0,4.0,6.0,6.0,6.0,0.0,1.0,0.0,0.0,0.6666666666666666,6.0,1.0,1
325832,1,1,1.0,1.0,5.0,6.0,6.0,6.0,0.0,1.0,0.0,0.0,0.8333333333333334,6.0,1.0,1
325833,1,1,2.0,92.0,1.0,93.0,67.0,46.5,0.0,2.0,0.0,0.0,0.010752688172043012,93.0,2.0,1
325835,1,1,12.0,158.0,72.0,230.0,115.0,19.166666666666668,0.0,12.0,0.0,0.0,0.3130434782608696,230.0,12.0,1
325837,6,4,13.0,122.0,23.0,145.0,31.0,11.153846153846153,0.0,13.0,0.0,0.0,0.15862068965517243,24.166666666666668,2.1666666666666665,4
325838,2,2,1.0,11.0,12.0,23.0,12.0,11.5,0.0,2.0,0.0,0.0,0.5217391304347826,11.5,0.5,2
325842,5,1,17.0,371.0,114.0,485.0,87.0,24.25,2.0,18.0,0.0,0.0,0.23505154639175257,97.0,3.4,1
325843,2,1,9.0,417.0,5.0,422.0,142.0,38.36363636363637,0.0,11.0,0.0,0.0,0.011848341232227487,211.0,4.5,1
325847,3,3,7.0,94.0,10.0,104.0,31.0,14.857142857142858,0.0,7.0,0.0,0.0,0.09615384615384616,34.666666666666664,2.3333333333333335,3
325848,1,1,1.0,8.0,5.0,13.0,13.0,13.0,0.0,1.0,0.0,0.0,0.38461538461538464,13.0,1.0,1
325849,3,3,7.0,94.0,10.0,104.0,31.0,14.857142857142858,0.0,7.0,0.0,0.0,0.09615384615384616,34.666666666666664,2.3333333333333335,3
325850,1,1,7.0,94.0,10.0,104.0,31.0,14.857142857142858,0.0,7.0,0.0,0.0,0.09615384615384616,104.0,7.0,1
325851,2,1,4.0,49.0,53.0,102.0,48.0,14.571428571428571,0.0,7.0,0.0,0.0,0.5196078431372549,51.0,2.0,1
325854,2,1,6.0,137.0,78.0,215.0,111.0,26.875,0.0,8.0,0.0,0.0,0.3627906976744186,107.5,3.0,1
325855,1,1,1.0,48.0,32.0,80.0,80.0,80.0,0.0,1.0,0.0,0.0,0.4,80.0,1.0,1
325856,1,1,2.0,4.0,8.0,12.0,6.0,6.0,0.0,2.0,0.0,0.0,0.6666666666666666,12.0,2.0,1
325857,2,2,2.0,97.0,0.0,97.0,93.0,48.5,0.0,2.0,0.0,0.0,0.0,48.5,1.0,2
325858,1,1,1.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.5,2.0,1.0,1
325861,1,1,1.0,12.0,1.0,13.0,13.0,13.0,0.0,1.0,0.0,0.0,0.07692307692307693,13.0,1.0,1
325863,2,1,1.0,7.0,6.0,13.0,9.0,6.5,0.0,2.0,0.0,0.0,0.46153846153846156,6.5,0.5,1
325864,5,1,307.0,29032.0,2886.0,31918.0,13437.0,103.29449838187702,39.0,269.0,0.0,1.0,0.09041919919794474,6383.6,61.4,1
325865,2,1,13.0,912.0,305.0,1217.0,452.0,60.85,0.0,20.0,0.0,0.0,0.25061626951520133,608.5,6.5,1
325866,2,1,10.0,303.0,44.0,347.0,94.0,34.7,0.0,10.0,0.0,0.0,0.12680115273775217,173.5,5.0,1
325868,1,1,5.0,20.0,37.0,57.0,25.0,11.4,0.0,5.0,0.0,0.0,0.6491228070175439,57.0,5.0,1
325869,1,1,3.0,311.0,155.0,466.0,180.0,155.33333333333334,1.0,2.0,0.0,0.0,0.33261802575107297,466.0,3.0,1
325873,2,1,7.0,241.0,30.0,271.0,66.0,20.846153846153847,0.0,13.0,0.0,0.0,0.11070110701107011,135.5,3.5,1
325874,2,2,11.0,157.0,50.0,207.0,80.0,18.818181818181817,0.0,11.0,0.0,0.0,0.24154589371980675,103.5,5.5,2
325875,2,1,3.0,140.0,9.0,149.0,85.0,29.8,1.0,4.0,0.0,0.0,0.06040268456375839,74.5,1.5,1
325877,1,1,1.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.5,2.0,1.0,1
325878,1,1,4.0,622.0,122.0,744.0,374.0,186.0,0.0,4.0,0.0,0.0,0.1639784946236559,744.0,4.0,1
325879,14,1,66.0,4006.0,852.0,4858.0,190.0,26.692307692307693,12.0,166.0,4.0,0.0,0.1753808151502676,347.0,4.714285714285714,1
325880,1,1,1.0,48.0,32.0,80.0,80.0,80.0,0.0,1.0,0.0,0.0,0.4,80.0,1.0,1
325882,1,1,1.0,8.0,0.0,8.0,8.0,8.0,0.0,1.0,0.0,0.0,0.0,8.0,1.0,1
325883,2,1,4.0,102.0,35.0,137.0,48.0,27.4,0.0,5.0,0.0,0.0,0.25547445255474455,68.5,2.0,1
325885,2,1,2.0,37.0,111.0,148.0,74.0,49.333333333333336,0.0,3.0,0.0,0.0,0.75,74.0,1.0,1
325886,1,1,3.0,508.0,0.0,508.0,293.0,169.33333333333334,2.0,1.0,0.0,0.0,0.0,508.0,3.0,1
325887,1,1,3.0,70.0,212.0,282.0,210.0,94.0,0.0,3.0,0.0,0.0,0.75177304964539,282.0,3.0,1
325889,2,1,1.0,14.0,7.0,21.0,13.0,10.5,0.0,2.0,0.0,0.0,0.3333333333333333,10.5,0.5,1
325892,5,1,11.0,1137.0,244.0,1381.0,686.0,51.148148148148145,2.0,25.0,0.0,0.0,0.17668356263577117,276.2,2.2,1
325893,2,1,2.0,11.0,18.0,29.0,23.0,9.666666666666666,0.0,3.0,0.0,0.0,0.6206896551724138,14.5,1.0,1
325895,4,1,2.0,116.0,62.0,178.0,60.0,25.428571428571427,0.0,7.0,0.0,0.0,0.34831460674157305,44.5,0.5,1
325896,6,1,382.0,32334.0,3459.0,35793.0,13437.0,86.24819277108433,41.0,373.0,0.0,1.0,0.09663900762718967,5965.5,63.666666666666664,1
325897,1,1,2.0,61.0,1.0,62.0,60.0,31.0,1.0,1.0,0.0,0.0,0.016129032258064516,62.0,2.0,1
325898,1,1,1.0,15.0,78.0,93.0,93.0,93.0,0.0,1.0,0.0,0.0,0.8387096774193549,93.0,1.0,1
325903,2,1,2.0,173.0,17.0,190.0,90.0,47.5,0.0,4.0,0.0,0.0,0.08947368421052632,95.0,1.0,1
325905,2,1,11.0,175.0,18.0,193.0,96.0,17.545454545454547,0.0,11.0,0.0,0.0,0.09326424870466321,96.5,5.5,1
325907,4,1,3.0,45.0,19.0,64.0,20.0,10.666666666666666,0.0,6.0,0.0,0.0,0.296875,16.0,0.75,1
325908,2,1,12.0,1390.0,92.0,1482.0,422.0,82.33333333333333,4.0,14.0,0.0,0.0,0.0620782726045884,741.0,6.0,1
325916,1,1,17.0,636.0,212.0,848.0,218.0,49.88235294117647,4.0,13.0,0.0,0.0,0.25,848.0,17.0,1
325925,1,1,6.0,133.0,17.0,150.0,52.0,25.0,1.0,5.0,0.0,0.0,0.11333333333333333,150.0,6.0,1
325929,1,1,3.0,50.0,12.0,62.0,39.0,20.666666666666668,0.0,3.0,0.0,0.0,0.1935483870967742,62.0,3.0,1
325931,6,1,305.0,16932.0,4055.0,20987.0,864.0,66.8375796178344,44.0,265.0,4.0,1.0,0.1932148472864154,3497.8333333333335,50.833333333333336,1
325932,1,1,1.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1
325933,2,1,2.0,26.0,23.0,49.0,25.0,16.333333333333332,0.0,3.0,0.0,0.0,0.46938775510204084,24.5,1.0,1
325934,2,1,2.0,71.0,10.0,81.0,50.0,27.0,0.0,3.0,0.0,0.0,0.12345679012345678,40.5,1.0,1
325937,13,1,369.0,36151.0,14644.0,50795.0,14687.0,127.30576441102757,33.0,361.0,3.0,2.0,0.28829609213505264,3907.3076923076924,28.384615384615383,1
325940,3,1,6.0,180.0,47.0,227.0,161.0,32.42857142857143,1.0,6.0,0.0,0.0,0.20704845814977973,75.66666666666667,2.0,1
325942,4,1,5.0,39.0,22.0,61.0,16.0,6.777777777777778,0.0,9.0,0.0,0.0,0.36065573770491804,15.25,1.25,1
325944,1,1,3.0,58.0,11.0,69.0,44.0,23.0,0.0,3.0,0.0,0.0,0.15942028985507245,69.0,3.0,1
325946,4,1,2.0,135.0,28.0,163.0,145.0,40.75,0.0,4.0,0.0,0.0,0.17177914110429449,40.75,0.5,1
325948,5,1,24.0,432.0,249.0,681.0,61.0,17.92105263157895,1.0,36.0,0.0,1.0,0.3656387665198238,136.2,4.8,1
325949,2,1,16.0,500.0,66.0,566.0,86.0,28.3,1.0,19.0,0.0,0.0,0.1166077738515901,283.0,8.0,1
325953,2,1,4.0,353.0,99.0,452.0,168.0,75.33333333333333,0.0,6.0,0.0,0.0,0.21902654867256638,226.0,2.0,1
325955,1,1,1.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.5,2.0,1.0,1
325959,1,1,1.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.5,2.0,1.0,1
325962,2,1,2.0,23.0,5.0,28.0,15.0,9.333333333333334,0.0,3.0,0.0,0.0,0.17857142857142858,14.0,1.0,1
325963,2,1,2.0,131.0,37.0,168.0,104.0,56.0,0.0,3.0,0.0,0.0,0.22023809523809523,84.0,1.0,1
325966,50,3,574.0,33847.0,9902.0,43749.0,944.0,59.12027027027027,61.0,672.0,5.0,2.0,0.2263366019794738,874.98,11.48,3
325968,2,1,2.0,7.0,9.0,16.0,8.0,5.333333333333333,0.0,3.0,0.0,0.0,0.5625,8.0,1.0,1
325969,2,1,2.0,3.0,5.0,8.0,3.0,2.6666666666666665,0.0,3.0,0.0,0.0,0.625,4.0,1.0,1
325970,3,1,5.0,167.0,44.0,211.0,115.0,19.181818181818183,0.0,11.0,0.0,0.0,0.20853080568720378,70.33333333333333,1.6666666666666667,1
325971,1,1,6.0,659.0,123.0,782.0,350.0,130.33333333333334,0.0,6.0,0.0,0.0,0.15728900255754474,782.0,6.0,1
325973,2,1,9.0,198.0,87.0,285.0,129.0,21.923076923076923,0.0,13.0,0.0,0.0,0.30526315789473685,142.5,4.5,1
325975,2,1,3.0,91.0,11.0,102.0,68.0,34.0,1.0,2.0,0.0,0.0,0.10784313725490197,51.0,1.5,1
325977,8,1,7.0,1698.0,333.0,2031.0,225.0,92.31818181818181,4.0,18.0,0.0,0.0,0.16395864106351551,253.875,0.875,1
325982,9,1,971.0,78910.0,32263.0,111173.0,14687.0,89.58340048348106,101.0,1128.0,8.0,4.0,0.2902053556169214,12352.555555555555,107.88888888888889,1
325983,5,1,236.0,8085.0,2717.0,10802.0,432.0,42.86507936507937,16.0,233.0,2.0,1.0,0.2515274949083503,2160.4,47.2,1
325985,1,1,2.0,9.0,6.0,15.0,10.0,7.5,0.0,2.0,0.0,0.0,0.4,15.0,2.0,1
325988,1,1,7.0,53.0,18.0,71.0,23.0,10.142857142857142,0.0,7.0,0.0,0.0,0.2535211267605634,71.0,7.0,1
325989,2,1,2.0,20.0,2.0,22.0,12.0,7.333333333333333,0.0,3.0,0.0,0.0,0.09090909090909091,11.0,1.0,1
325992,1,1,1.0,6.0,0.0,6.0,6.0,6.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,1
325993,250,50,1266.0,141086.0,73099.0,214185.0,37063.0,87.45814618211514,245.0,2183.0,20.0,1.0,0.34128907253075613,856.74,5.064,50
325996,1,1,3.0,3.0,3.0,6.0,2.0,2.0,0.0,3.0,0.0,0.0,0.5,6.0,3.0,1
325997,5,1,9.0,37.0,15.0,52.0,20.0,5.777777777777778,0.0,9.0,0.0,0.0,0.28846153846153844,10.4,1.8,1
325998,2,1,2.0,50.0,13.0,63.0,31.0,21.0,0.0,3.0,0.0,0.0,0.20634920634920634,31.5,1.0,1
325999,1,1,4.0,622.0,122.0,744.0,374.0,186.0,0.0,4.0,0.0,0.0,0.1639784946236559,744.0,4.0,1
326000,1,1,1.0,2.0,2.0,4.0,4.0,4.0,0.0,1.0,0.0,0.0,0.5,4.0,1.0,1
326001,8,2,21.0,395.0,187.0,582.0,175.0,16.62857142857143,0.0,35.0,0.0,0.0,0.32130584192439865,72.75,2.625,2
326003,3,1,24.0,758.0,251.0,1009.0,240.0,30.575757575757574,0.0,33.0,0.0,0.0,0.2487611496531219,336.3333333333333,8.0,1
326004,2,1,1.0,45.0,12.0,57.0,30.0,28.5,0.0,2.0,0.0,0.0,0.21052631578947367,28.5,0.5,1
326005,1,1,5.0,7.0,1.0,8.0,3.0,1.6,0.0,5.0,0.0,0.0,0.125,8.0,5.0,1
326009,1,1,1.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.5,2.0,1.0,1
326012,2,1,18.0,805.0,924.0,1729.0,853.0,78.5909090909091,3.0,19.0,0.0,0.0,0.5344129554655871,864.5,9.0,1
326013,2,1,3.0,104.0,72.0,176.0,57.0,29.333333333333332,0.0,6.0,0.0,0.0,0.4090909090909091,88.0,1.5,1
326014,1,1,1.0,17.0,0.0,17.0,17.0,17.0,0.0,1.0,0.0,0.0,0.0,17.0,1.0,1
326019,3,1,48.0,3061.0,996.0,4057.0,853.0,84.52083333333333,9.0,39.0,0.0,0.0,0.24550160216909045,1352.3333333333333,16.0,1
326020,2,1,2.0,82.0,7.0,89.0,33.0,22.25,0.0,4.0,0.0,0.0,0.07865168539325842,44.5,1.0,1
326022,1,1,3.0,102.0,5.0,107.0,58.0,35.666666666666664,0.0,3.0,0.0,0.0,0.04672897196261682,107.0,3.0,1
326023,3,1,6.0,701.0,111.0,812.0,429.0,73.81818181818181,0.0,11.0,0.0,0.0,0.13669950738916256,270.6666666666667,2.0,1
326028,2,1,6.0,37.0,7.0,44.0,15.0,7.333333333333333,0.0,6.0,0.0,0.0,0.1590909090909091,22.0,3.0,1
326029,1,1,1.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.5,2.0,1.0,1
326030,1,1,2.0,186.0,1.0,187.0,160.0,93.5,0.0,2.0,0.0,0.0,0.0053475935828877,187.0,2.0,1
326031,3,1,27.0,996.0,931.0,1927.0,853.0,68.82142857142857,3.0,25.0,0.0,0.0,0.48313440581214323,642.3333333333334,9.0,1
326032,3,1,5.0,151.0,23.0,174.0,44.0,21.75,0.0,8.0,0.0,0.0,0.13218390804597702,58.0,1.6666666666666667,1
326035,4,2,2.0,13.0,11.0,24.0,9.0,6.0,0.0,4.0,0.0,0.0,0.4583333333333333,6.0,0.5,2
326036,3,1,1.0,66.0,7.0,73.0,55.0,36.5,0.0,2.0,0.0,0.0,0.0958904109589041,24.333333333333332,0.3333333333333333,1
326038,1,1,2.0,2.0,4.0,6.0,4.0,3.0,0.0,2.0,0.0,0.0,0.6666666666666666,6.0,2.0,1
326040,3,1,3.0,3.0,3.0,6.0,2.0,2.0,0.0,3.0,0.0,0.0,0.5,2.0,1.0,1
326044,24,1,242.0,14292.0,3997.0,18289.0,853.0,58.43130990415335,48.0,256.0,9.0,0.0,0.21854666739570233,762.0416666666666,10.083333333333334,1
326046,2,1,5.0,8.0,8.0,16.0,8.0,3.2,0.0,5.0,0.0,0.0,0.5,8.0,2.5,1
