file_name,unique_developers_per_file,single_contributor_flag
src/vs/workbench/contrib/agentsVoice/browser/components/tokens.ts,11,0
src/vs/workbench/contrib/agentsVoice/browser/components/voiceBarComponent.ts,1,1
src/vs/workbench/contrib/agentsVoice/browser/media/de_marc_neutral.mp3,6,0
src/vs/workbench/contrib/agentsVoice/browser/media/es-ES_maria_neutral.mp3,6,0
src/vs/workbench/contrib/agentsVoice/browser/media/fr_david_neutral.mp3,6,0
src/vs/workbench/contrib/agentsVoice/browser/media/it_eva_neutral.mp3,6,0
src/vs/workbench/contrib/agentsVoice/browser/media/ja_aruha_neutral.mp3,6,0
src/vs/workbench/contrib/agentsVoice/browser/media/ko_jiyon_neutral.mp3,6,0
src/vs/workbench/contrib/agentsVoice/browser/media/pt-BR_gil_neutral.mp3,6,0
src/vs/workbench/contrib/agentsVoice/browser/media/voiceModeOnboarding.css,24,0
src/vs/workbench/contrib/agentsVoice/browser/media/zh_wuzhi_neutral.mp3,6,0
src/vs/workbench/contrib/agentsVoice/browser/voiceModeOnboarding.ts,42,0
src/vs/workbench/contrib/agentsVoice/common/agentsVoice.ts,28,0
src/vs/workbench/contrib/agentsVoice/common/agentsVoiceColors.ts,16,0
src/vs/workbench/contrib/agentsVoice/test/browser/agentsVoice.contribution.test.ts,1,1
src/vs/workbench/contrib/agentsVoice/test/browser/sessionListComponent.test.ts,10,0
src/vs/workbench/contrib/agentsVoice/test/browser/voiceModeOnboarding.test.ts,40,0
src/vs/workbench/contrib/authentication/browser/actions/manageTrustedMcpServersForAccountAction.ts,1,1
src/vs/workbench/contrib/browserView/browser/browserView.contribution.ts,11,0
src/vs/workbench/contrib/browserView/browser/browserWelcome.ts,12,0
src/vs/workbench/contrib/browserView/browser/media/browserWelcome.css,11,0
src/vs/workbench/contrib/browserView/common/browserEditorInput.ts,38,0
src/vs/workbench/contrib/browserView/common/browserSearch.ts,11,0
src/vs/workbench/contrib/browserView/common/browserView.ts,48,0
src/vs/workbench/contrib/browserView/common/browserZoomService.ts,7,0
src/vs/workbench/contrib/browserView/electron-browser/browserEditor.ts,5,0
src/vs/workbench/contrib/browserView/electron-browser/browserEditorInput.ts,1,1
src/vs/workbench/contrib/browserView/electron-browser/browserView.contribution.ts,32,0
src/vs/workbench/contrib/browserView/electron-browser/browserViewActions.ts,1,1
src/vs/workbench/contrib/browserView/electron-browser/browserViewCDPService.ts,20,0
src/vs/workbench/contrib/browserView/electron-browser/browserViewWorkbenchService.ts,40,0
src/vs/workbench/contrib/browserView/electron-browser/features/browserAutoReloadFeatures.ts,14,0
src/vs/workbench/contrib/browserView/electron-browser/features/browserCookieImportFeatures.ts,1,1
src/vs/workbench/contrib/browserView/electron-browser/features/browserDataStorageFeatures.ts,16,0
src/vs/workbench/contrib/browserView/electron-browser/features/browserDevToolsFeature.ts,1,1
src/vs/workbench/contrib/browserView/electron-browser/features/browserEditorChatFeatures.ts,30,0
src/vs/workbench/contrib/browserView/electron-browser/features/browserEditorEmulationFeatures.ts,1,1
src/vs/workbench/contrib/browserView/electron-browser/features/browserEditorErrorFeatures.ts,12,0
src/vs/workbench/contrib/browserView/electron-browser/features/browserEditorFindFeature.ts,1,1
src/vs/workbench/contrib/browserView/electron-browser/features/browserEditorZoomFeature.ts,1,1
src/vs/workbench/contrib/browserView/electron-browser/features/browserHistoryFeature.ts,7,0
src/vs/workbench/contrib/browserView/electron-browser/features/browserNavigationFeatures.ts,15,0
src/vs/workbench/contrib/browserView/electron-browser/features/browserPermissionsFeature.ts,1,1
src/vs/workbench/contrib/browserView/electron-browser/features/browserSearchFeatures.ts,1,1
src/vs/workbench/contrib/browserView/electron-browser/features/browserTabManagementFeatures.ts,6,0
src/vs/workbench/contrib/browserView/electron-browser/features/browserWelcomeFeature.ts,9,0
src/vs/workbench/contrib/browserView/electron-browser/features/webContentsViewRendererFeature.ts,16,0
src/vs/workbench/contrib/browserView/electron-browser/media/browser.css,21,0
src/vs/workbench/contrib/browserView/electron-browser/overlayManager.ts,16,0
src/vs/workbench/contrib/browserView/electron-browser/tools/browserToolHelpers.ts,37,0
src/vs/workbench/contrib/browserView/electron-browser/tools/browserTools.contribution.ts,8,0
src/vs/workbench/contrib/browserView/electron-browser/tools/listBrowserPagesTool.ts,7,0
src/vs/workbench/contrib/browserView/electron-browser/tools/navigateBrowserTool.ts,14,0
src/vs/workbench/contrib/browserView/electron-browser/tools/openBrowserTool.ts,23,0
src/vs/workbench/contrib/browserView/electron-browser/tools/runPlaywrightCodeTool.ts,1,1
src/vs/workbench/contrib/browserView/electron-browser/tools/screenshotBrowserTool.ts,12,0
src/vs/workbench/contrib/browserView/electron-browser/widgets/browserUrlBarWidget.ts,16,0
src/vs/workbench/contrib/browserView/test/common/browserSearch.test.ts,11,0
src/vs/workbench/contrib/browserView/test/common/browserView.test.ts,11,0
src/vs/workbench/contrib/browserView/test/common/browserViewModelSharing.test.ts,1,1
src/vs/workbench/contrib/browserView/test/electron-browser/browserEditorInput.test.ts,33,0
src/vs/workbench/contrib/browserView/test/electron-browser/browserPageSource.test.ts,1,1
src/vs/workbench/contrib/browserView/test/electron-browser/browserViewModel.test.ts,4,0
src/vs/workbench/contrib/browserView/test/electron-browser/features/browserAutoReloadFeatures.test.ts,2,0
src/vs/workbench/contrib/browserView/test/electron-browser/features/webContentsViewRendererFeature.test.ts,6,0
src/vs/workbench/contrib/browserView/test/electron-browser/overlayManager.test.ts,13,0
src/vs/workbench/contrib/browserView/test/electron-browser/tools/browserToolHelpers.test.ts,25,0
src/vs/workbench/contrib/browserView/test/electron-browser/tools/navigateBrowserTool.test.ts,4,0
src/vs/workbench/contrib/browserView/test/electron-browser/tools/openBrowserTool.test.ts,20,0
src/vs/workbench/contrib/browserView/test/electron-browser/tools/screenshotBrowserTool.test.ts,1,1
src/vs/workbench/contrib/browserView/test/electron-browser/widgets/browserUrlBarWidget.test.ts,16,0
src/vs/workbench/contrib/bulkEdit/browser/bulkEditService.ts,2,0
src/vs/workbench/contrib/bulkEdit/browser/bulkFileEdits.ts,1,1
src/vs/workbench/contrib/bulkEdit/browser/preview/bulkEdit.css,1,1
src/vs/workbench/contrib/bulkEdit/browser/preview/bulkEditPane.ts,9,0
src/vs/workbench/contrib/bulkEdit/browser/preview/bulkEditPreview.ts,1,1
src/vs/workbench/contrib/bulkEdit/browser/preview/bulkEditTree.ts,1,1
src/vs/workbench/contrib/callHierarchy/browser/callHierarchyPeek.ts,1,1
src/vs/workbench/contrib/chat/browser/accessibility/chatAccessibilityProvider.ts,17,0
src/vs/workbench/contrib/chat/browser/accessibility/chatAccessibilityService.ts,4,0
src/vs/workbench/contrib/chat/browser/accessibility/chatResponseAccessibleView.ts,43,0
src/vs/workbench/contrib/chat/browser/accessibility/chatTerminalOutputAccessibleView.ts,2,0
src/vs/workbench/contrib/chat/browser/actions/chatAccessibilityActions.ts,1,1
src/vs/workbench/contrib/chat/browser/actions/chatAccessibilityHelp.ts,70,0
src/vs/workbench/contrib/chat/browser/actions/chatActions.ts,47,0
src/vs/workbench/contrib/chat/browser/actions/chatAgentRecommendationActions.ts,1,1
src/vs/workbench/contrib/chat/browser/actions/chatClear.ts,37,0
src/vs/workbench/contrib/chat/browser/actions/chatCodeblockActions.ts,10,0
src/vs/workbench/contrib/chat/browser/actions/chatContext.ts,33,0
src/vs/workbench/contrib/chat/browser/actions/chatContextActions.ts,29,0
src/vs/workbench/contrib/chat/browser/actions/chatContinueInAction.ts,19,0
src/vs/workbench/contrib/chat/browser/actions/chatCopyActions.ts,19,0
src/vs/workbench/contrib/chat/browser/actions/chatDeveloperActions.ts,22,0
src/vs/workbench/contrib/chat/browser/actions/chatElicitationActions.ts,1,1
src/vs/workbench/contrib/chat/browser/actions/chatExecuteActions.ts,52,0
src/vs/workbench/contrib/chat/browser/actions/chatFileTreeActions.ts,1,1
src/vs/workbench/contrib/chat/browser/actions/chatFindActions.ts,9,0
src/vs/workbench/contrib/chat/browser/actions/chatForkActions.ts,21,0
src/vs/workbench/contrib/chat/browser/actions/chatImportExport.ts,10,0
src/vs/workbench/contrib/chat/browser/actions/chatLanguageModelActions.ts,2,0
src/vs/workbench/contrib/chat/browser/actions/chatModelFeedbackSurveyActions.ts,9,0
src/vs/workbench/contrib/chat/browser/actions/chatMoveActions.ts,4,0
src/vs/workbench/contrib/chat/browser/actions/chatNewActions.ts,25,0
src/vs/workbench/contrib/chat/browser/actions/chatOpenAgentDebugPanelAction.ts,23,0
src/vs/workbench/contrib/chat/browser/actions/chatPluginActions.ts,9,0
src/vs/workbench/contrib/chat/browser/actions/chatPromptNavigationActions.ts,2,0
src/vs/workbench/contrib/chat/browser/actions/chatQueueActions.ts,19,0
src/vs/workbench/contrib/chat/browser/actions/chatQuickInputActions.ts,7,0
src/vs/workbench/contrib/chat/browser/actions/chatSpeechToTextActions.ts,45,0
src/vs/workbench/contrib/chat/browser/actions/chatTitleActions.ts,13,0
src/vs/workbench/contrib/chat/browser/actions/chatToolActions.ts,22,0
src/vs/workbench/contrib/chat/browser/actions/chatToolPicker.ts,11,0
src/vs/workbench/contrib/chat/browser/actions/chatTransfer.ts,1,1
src/vs/workbench/contrib/chat/browser/actions/codeBlockOperations.ts,8,0
src/vs/workbench/contrib/chat/browser/actions/configureVoiceInstructionsAction.ts,6,0
src/vs/workbench/contrib/chat/browser/actions/createPluginAction.ts,8,0
src/vs/workbench/contrib/chat/browser/actions/exportAgentHostDebugLogsAction.ts,44,0
src/vs/workbench/contrib/chat/browser/actions/openAgentHostStateFileAction.ts,17,0
src/vs/workbench/contrib/chat/browser/actions/openCopilotCliStateFileAction.ts,14,0
src/vs/workbench/contrib/chat/browser/agentHostCompletionAction.ts,8,0
src/vs/workbench/contrib/chat/browser/agentPluginActions.ts,20,0
src/vs/workbench/contrib/chat/browser/agentPluginCommands.ts,6,0
src/vs/workbench/contrib/chat/browser/agentPluginEditor/agentPluginEditor.ts,18,0
src/vs/workbench/contrib/chat/browser/agentPluginEditor/agentPluginItems.ts,8,0
src/vs/workbench/contrib/chat/browser/agentPluginRepositoryService.ts,11,0
src/vs/workbench/contrib/chat/browser/agentPluginsView.ts,24,0
src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/agentCustomizationContentExpander.ts,4,0
src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/agentCustomizationItemProvider.ts,30,0
src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/agentHost.contribution.ts,18,0
src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/agentHostActiveClientService.ts,44,0
src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/agentHostAllowSignedOutWhenUsableContribution.ts,17,0
src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/agentHostAuth.ts,42,0
src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/agentHostAutomationPluginsContribution.ts,1,1
src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/agentHostByokLmHandler.ts,23,0
src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/agentHostCanvas.ts,1,1
src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/agentHostCanvasPicker.ts,1,1
src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/agentHostChatContribution.ts,58,0
src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/agentHostChatInputPicker.contribution.ts,22,0
src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/agentHostChatInputPicker.ts,50,0
src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/agentHostChatReferenceAttachment.ts,10,0
src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/agentHostClaudePerSessionProviderContribution.ts,1,1
src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/agentHostClientProfileCapture.ts,1,1
src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/agentHostCodexSettingsContribution.ts,1,1
src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/agentHostConfigEditor.ts,6,0
src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/agentHostCopilotCliSettingsContribution.ts,47,0
src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/agentHostCustomizationService.ts,44,0
src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/agentHostDownloadProgress.ts,9,0
src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/agentHostEditingSession.ts,1,1
src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/agentHostExistingSessionHarnessPickerEnablement.ts,2,0
src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/agentHostFolderPickerActionItem.ts,21,0
src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/agentHostFolderPickerTip.ts,11,0
src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/agentHostGenericConfigChips.ts,14,0
src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/agentHostImportConversationStore.ts,1,1
src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/agentHostLanguageModelProvider.ts,39,0
src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/agentHostLegacyMigration.ts,15,0
src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/agentHostLocalCustomizations.ts,46,0
src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/agentHostMcpServerSupport.ts,15,0
src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/agentHostMcpServerSupportScope.ts,10,0
src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/agentHostModePickerPresentation.ts,8,0
src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/agentHostModeSynchronizer.ts,8,0
src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/agentHostModeUtils.ts,1,1
src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/agentHostNewSessionFolderService.ts,18,0
src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/agentHostPermissionUiContribution.ts,6,0
src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/agentHostPromptCacheNotification.ts,17,0
src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/agentHostProtectedResourcesService.ts,5,0
src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/agentHostResponseFileChanges.ts,29,0
src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/agentHostRootConfigForwarder.ts,1,1
src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/agentHostSdkSetupNotification.ts,18,0
src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/agentHostSessionConfigSubscription.ts,3,0
src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/agentHostSessionHandler.ts,103,0
src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/agentHostSessionInputPills.ts,26,0
src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/agentHostSessionListContribution.ts,19,0
src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/agentHostSessionListController.ts,33,0
src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/agentHostSessionListStore.ts,43,0
src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/agentHostSessionReferenceAttachment.ts,1,1
src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/agentHostSessionUri.ts,3,0
src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/agentHostSessionWorkingDirectorySynchronizer.ts,7,0
src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/agentHostSettings.contribution.ts,6,0
src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/agentHostSettingsFileSystemProvider.ts,6,0
src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/agentHostShellInitSynchronizer.ts,9,0
src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/agentHostSignedOutModelsNotification.ts,14,0
src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/agentHostSnapshotController.ts,9,0
src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/agentHostSubagentProgress.ts,2,0
src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/agentHostTerminalContribution.ts,16,0
src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/agentHostToolSetEnablementService.ts,4,0
src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/agentHostToolUtils.ts,5,0
src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/agentHostUntitledProvisionalSessionService.ts,45,0
src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/agentHostWorkspaceSessionMembershipStore.ts,8,0
src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/agentSessionSettings.contribution.ts,6,0
src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/agentSessionSettingsFileSystemProvider.ts,6,0
src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/applyAgentHostSessionConfig.ts,8,0
src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/applyAgentHostSubmitConfig.ts,5,0
src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/copilotConfigSlashSubmitHandler.ts,5,0
src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/evaluationSessionAttachmentService.ts,1,1
src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/importLocalConversationToAgentSession.ts,20,0
src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/loggingAgentConnection.ts,1,1
src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/media/agentHostChatInputPicker.css,24,0
src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/media/agentHostModePicker.css,10,0
src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/media/openSubagentChat.css,1,1
src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/openSessionLinkOpener.contribution.ts,29,0
src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/openSubagentChat.ts,1,1
src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/stateToProgressAdapter.ts,89,0
src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/syncedCustomizationBundler.ts,30,0
src/vs/workbench/contrib/chat/browser/agentSessions/agentSessionApprovalModel.ts,11,0
src/vs/workbench/contrib/chat/browser/agentSessions/agentSessionChangesMultiDiffSourceResolver.ts,1,1
src/vs/workbench/contrib/chat/browser/agentSessions/agentSessionHoverWidget.ts,6,0
src/vs/workbench/contrib/chat/browser/agentSessions/agentSessionMultiSelect.ts,1,1
src/vs/workbench/contrib/chat/browser/agentSessions/agentSessionWorkspaceTrust.ts,1,1
src/vs/workbench/contrib/chat/browser/agentSessions/agentSessions.contribution.ts,13,0
src/vs/workbench/contrib/chat/browser/agentSessions/agentSessions.ts,31,0
src/vs/workbench/contrib/chat/browser/agentSessions/agentSessionsActions.ts,17,0
src/vs/workbench/contrib/chat/browser/agentSessions/agentSessionsBanner.ts,12,0
src/vs/workbench/contrib/chat/browser/agentSessions/agentSessionsControl.ts,31,0
src/vs/workbench/contrib/chat/browser/agentSessions/agentSessionsFilter.ts,1,1
src/vs/workbench/contrib/chat/browser/agentSessions/agentSessionsModel.ts,35,0
src/vs/workbench/contrib/chat/browser/agentSessions/agentSessionsOpener.ts,23,0
src/vs/workbench/contrib/chat/browser/agentSessions/agentSessionsPicker.ts,8,0
src/vs/workbench/contrib/chat/browser/agentSessions/agentSessionsQuickAccess.ts,11,0
src/vs/workbench/contrib/chat/browser/agentSessions/agentSessionsViewer.ts,25,0
src/vs/workbench/contrib/chat/browser/agentSessions/evaluation/evaluationSessionRequest.ts,1,1
src/vs/workbench/contrib/chat/browser/agentSessions/experiments/agentSessionProjectionService.ts,1,1
src/vs/workbench/contrib/chat/browser/agentSessions/experiments/agentTitleBarStatusWidget.ts,16,0
src/vs/workbench/contrib/chat/browser/agentSessions/experiments/media/agenttitlebarstatuswidget.css,16,0
src/vs/workbench/contrib/chat/browser/agentSessions/experiments/media/unifiedQuickAccess.css,13,0
src/vs/workbench/contrib/chat/browser/agentSessions/externalSessionsFilterMenu.ts,13,0
src/vs/workbench/contrib/chat/browser/agentSessions/localAgentDisabledInputTipContribution.ts,1,1
src/vs/workbench/contrib/chat/browser/agentSessions/localAgentSessionsController.ts,1,1
src/vs/workbench/contrib/chat/browser/agentSessions/localAgentSessionsProvider.ts,2,0
src/vs/workbench/contrib/chat/browser/agentSessions/media/agentSessionHoverWidget.css,1,1
src/vs/workbench/contrib/chat/browser/agentSessions/media/agentsessionsviewer.css,20,0
src/vs/workbench/contrib/chat/browser/agentSessions/media/sessionSummaryHover.css,14,0
src/vs/workbench/contrib/chat/browser/agentSessions/sessionSummaryHover.ts,14,0
src/vs/workbench/contrib/chat/browser/agentSessions/sessionSummaryHoverService.ts,9,0
src/vs/workbench/contrib/chat/browser/agentSessions/sessionTypeAvailability.ts,15,0
src/vs/workbench/contrib/chat/browser/agentSessionsConfiguration.ts,5,0
src/vs/workbench/contrib/chat/browser/aiCustomization/agentGlobalConfigurationSettingsWidget.ts,8,0
src/vs/workbench/contrib/chat/browser/aiCustomization/aiCustomizationDebugPanel.ts,1,1
src/vs/workbench/contrib/chat/browser/aiCustomization/aiCustomizationIcons.ts,8,0
src/vs/workbench/contrib/chat/browser/aiCustomization/aiCustomizationItemSource.ts,23,0
src/vs/workbench/contrib/chat/browser/aiCustomization/aiCustomizationItemsModel.ts,16,0
src/vs/workbench/contrib/chat/browser/aiCustomization/aiCustomizationListWidget.ts,35,0
src/vs/workbench/contrib/chat/browser/aiCustomization/aiCustomizationListWidgetUtils.ts,1,1
src/vs/workbench/contrib/chat/browser/aiCustomization/aiCustomizationManagement.contribution.ts,42,0
src/vs/workbench/contrib/chat/browser/aiCustomization/aiCustomizationManagement.ts,20,0
src/vs/workbench/contrib/chat/browser/aiCustomization/aiCustomizationManagementEditor.ts,59,0
src/vs/workbench/contrib/chat/browser/aiCustomization/aiCustomizationManagementEditorInput.ts,12,0
src/vs/workbench/contrib/chat/browser/aiCustomization/aiCustomizationManagementSectionRegistry.ts,8,0
src/vs/workbench/contrib/chat/browser/aiCustomization/aiCustomizationPresentation.ts,7,0
src/vs/workbench/contrib/chat/browser/aiCustomization/aiCustomizationWelcomePage.ts,14,0
src/vs/workbench/contrib/chat/browser/aiCustomization/aiCustomizationWelcomePagePromptLaunchers.ts,21,0
src/vs/workbench/contrib/chat/browser/aiCustomization/aiCustomizationWorkspaceService.ts,21,0
src/vs/workbench/contrib/chat/browser/aiCustomization/automationsAccessibilityHelp.ts,22,0
src/vs/workbench/contrib/chat/browser/aiCustomization/automationsListWidget.ts,26,0
src/vs/workbench/contrib/chat/browser/aiCustomization/customizationCardList.ts,17,0
src/vs/workbench/contrib/chat/browser/aiCustomization/customizationCreatorService.ts,13,0
src/vs/workbench/contrib/chat/browser/aiCustomization/customizationGroupHeaderRenderer.ts,4,0
src/vs/workbench/contrib/chat/browser/aiCustomization/customizationMigration.ts,16,0
src/vs/workbench/contrib/chat/browser/aiCustomization/customizationMigrationAccessibility.ts,2,0
src/vs/workbench/contrib/chat/browser/aiCustomization/customizationMigrationAttentionPresenter.ts,1,1
src/vs/workbench/contrib/chat/browser/aiCustomization/customizationMigrationAvailabilityService.ts,15,0
src/vs/workbench/contrib/chat/browser/aiCustomization/customizationMigrationCategories.ts,28,0
src/vs/workbench/contrib/chat/browser/aiCustomization/customizationMigrationDashboard.ts,2,0
src/vs/workbench/contrib/chat/browser/aiCustomization/customizationMigrationModel.ts,1,1
src/vs/workbench/contrib/chat/browser/aiCustomization/customizationMigrationPage.ts,1,1
src/vs/workbench/contrib/chat/browser/aiCustomization/customizationMigrationService.ts,1,1
src/vs/workbench/contrib/chat/browser/aiCustomization/customizationMigrationServiceImpl.ts,16,0
src/vs/workbench/contrib/chat/browser/aiCustomization/customizationMigrationWidget.ts,1,1
src/vs/workbench/contrib/chat/browser/aiCustomization/embeddedAgentPluginDetail.ts,15,0
src/vs/workbench/contrib/chat/browser/aiCustomization/embeddedMcpServerDetail.ts,15,0
src/vs/workbench/contrib/chat/browser/aiCustomization/enablementSwitch.ts,1,1
src/vs/workbench/contrib/chat/browser/aiCustomization/fileCustomizationMigrationFlow.ts,1,1
src/vs/workbench/contrib/chat/browser/aiCustomization/galleryItemRenderer.ts,7,0
src/vs/workbench/contrib/chat/browser/aiCustomization/mcpListWidget.ts,45,0
src/vs/workbench/contrib/chat/browser/aiCustomization/mcpServerCustomizationMigration.ts,5,0
src/vs/workbench/contrib/chat/browser/aiCustomization/mcpServerIdentity.ts,1,1
src/vs/workbench/contrib/chat/browser/aiCustomization/media/agentGlobalConfigurationSettings.css,19,0
src/vs/workbench/contrib/chat/browser/aiCustomization/media/aiCustomizationManagement.css,60,0
src/vs/workbench/contrib/chat/browser/aiCustomization/media/aiCustomizationWelcomePromptLaunchers.css,28,0
src/vs/workbench/contrib/chat/browser/aiCustomization/media/customizationMigrationDashboard.css,2,0
src/vs/workbench/contrib/chat/browser/aiCustomization/permissions/chatPermissionDomainRegistry.ts,1,1
src/vs/workbench/contrib/chat/browser/aiCustomization/permissions/chatPermissionDomains.ts,1,1
src/vs/workbench/contrib/chat/browser/aiCustomization/permissions/chatPermissions.contribution.ts,1,1
src/vs/workbench/contrib/chat/browser/aiCustomization/permissions/chatPermissionsSectionWidget.ts,1,1
src/vs/workbench/contrib/chat/browser/aiCustomization/permissions/media/chatPermissions.css,1,1
src/vs/workbench/contrib/chat/browser/aiCustomization/pluginListWidget.ts,30,0
src/vs/workbench/contrib/chat/browser/aiCustomization/promptMigration.ts,11,0
src/vs/workbench/contrib/chat/browser/aiCustomization/promptsServiceCustomizationItemProvider.ts,20,0
src/vs/workbench/contrib/chat/browser/aiCustomization/toolsListWidget.ts,31,0
src/vs/workbench/contrib/chat/browser/attachments/chatAttachmentModel.ts,1,1
src/vs/workbench/contrib/chat/browser/attachments/chatAttachmentResolveService.ts,17,0
src/vs/workbench/contrib/chat/browser/attachments/chatAttachmentWidgets.ts,47,0
src/vs/workbench/contrib/chat/browser/attachments/chatContextPickService.ts,1,1
src/vs/workbench/contrib/chat/browser/attachments/chatDynamicVariables.ts,32,0
src/vs/workbench/contrib/chat/browser/attachments/chatImplicitContext.ts,26,0
src/vs/workbench/contrib/chat/browser/attachments/chatInputRelatedFilesContrib.ts,1,1
src/vs/workbench/contrib/chat/browser/attachments/chatPasteTargetService.ts,6,0
src/vs/workbench/contrib/chat/browser/attachments/chatReferenceAttachmentWidget.contribution.ts,10,0
src/vs/workbench/contrib/chat/browser/attachments/chatScreenshotContext.ts,1,1
src/vs/workbench/contrib/chat/browser/attachments/chatVariables.ts,14,0
src/vs/workbench/contrib/chat/browser/attachments/chatWidgetPasteTarget.ts,20,0
src/vs/workbench/contrib/chat/browser/attachments/implicitContextAttachment.ts,18,0
src/vs/workbench/contrib/chat/browser/attachments/media/simpleBrowserOverlay.css,1,1
src/vs/workbench/contrib/chat/browser/attachments/simpleBrowserEditorOverlay.ts,1,1
src/vs/workbench/contrib/chat/browser/attachments/transcriptContextAttachmentWidget.contribution.ts,7,0
src/vs/workbench/contrib/chat/browser/chat.contribution.ts,13,0
src/vs/workbench/contrib/chat/browser/chat.shared.contribution.ts,103,0
src/vs/workbench/contrib/chat/browser/chat.ts,76,0
src/vs/workbench/contrib/chat/browser/chatDebug/agentHostChatDebugProvider.ts,22,0
src/vs/workbench/contrib/chat/browser/chatDebug/agentHostLogSources.ts,27,0
src/vs/workbench/contrib/chat/browser/chatDebug/agentHostUsageSidecar.ts,19,0
src/vs/workbench/contrib/chat/browser/chatDebug/chatCustomizationDiscoveryRenderer.ts,4,0
src/vs/workbench/contrib/chat/browser/chatDebug/chatDebugAttachment.ts,1,1
src/vs/workbench/contrib/chat/browser/chatDebug/chatDebugCacheExplorerView.ts,12,0
src/vs/workbench/contrib/chat/browser/chatDebug/chatDebugDetailPanel.ts,6,0
src/vs/workbench/contrib/chat/browser/chatDebug/chatDebugEditor.ts,20,0
